"序号","名称","地址","电话","标签","百度链接","图片数量","营业时间","总体评分","签到数"
846,"张一元茶庄宏城店","北京市顺义区宏城花园18号楼","","购物;商铺","http://api.map.baidu.com/place/detail?uid=2cbb1248a513d60c2efaa739&output=html&source=placeapi_v2","4","","",""
847,"忆江南茶庄","石园北一区北门22号楼底商","(010)89441608","购物;商铺","http://api.map.baidu.com/place/detail?uid=9a9048a861537f64130daa89&output=html&source=placeapi_v2","38","","4.5",""
848,"本味茶庄","望泉北街与顺白路交叉口西150米","","购物;商铺","http://api.map.baidu.com/place/detail?uid=8fffb1146c1be2df09a8d410&output=html&source=placeapi_v2","1","","",""
849,"富凯圣轩茶楼","怡馨家园5","","美食;茶座","http://api.map.baidu.com/place/detail?uid=3444f23b0e847f9540afe673&output=html&source=placeapi_v2","7","","",""
850,"佤山映像茶庄","裕龙二街附近","","美食;茶座","http://api.map.baidu.com/place/detail?uid=5e45b4ae481713415bf6be59&output=html&source=placeapi_v2","1","","",""
851,"圣回味茶庄","仓上小区戊19号","13611056056","购物;商铺","http://api.map.baidu.com/place/detail?uid=f274eb16bed534b9c8213d84&output=html&source=placeapi_v2","12","","5",""
852,"怡馨康安茶庄","顺义区怡馨家园5号","","美食;茶座","http://api.map.baidu.com/place/detail?uid=747793ba9da7be57ddee8b4a&output=html&source=placeapi_v2","6","","",""
853,"绿水泉茶庄","裕龙花园四区16","","购物;商铺","http://api.map.baidu.com/place/detail?uid=18f47ef35b088864d13ce3aa&output=html&source=placeapi_v2","5","","",""
854,"天香茶庄","宏城花园6号","13436889968","购物;商铺","http://api.map.baidu.com/place/detail?uid=e61e148c65a31b00d8131898&output=html&source=placeapi_v2","1","","",""
855,"芬芳茗茶庄","裕龙二街裕龙花园一区18号楼底商","13910381452","购物;商铺","http://api.map.baidu.com/place/detail?uid=c21db9e537ff16fe00ff2d54&output=html&source=placeapi_v2","4","","5",""
856,"一品茶庄(石园北一社区南)","石园北区一居30-10号(石园北一社区南)","","购物;商铺","http://api.map.baidu.com/place/detail?uid=d8936344f8d9d60c6cc02c55&output=html&source=placeapi_v2","3","","",""
857,"会达茶庄","新顺南大街26号怡馨家园10号楼2门001室","(010)69439953","购物;商铺","http://api.map.baidu.com/place/detail?uid=d6ee8724b001dcf9a8f0cd61&output=html&source=placeapi_v2","2","","",""
858,"德康达茶庄","北京市顺义区望泉家园12号","","购物;商铺","http://api.map.baidu.com/place/detail?uid=b224aec0bd697fc988f15db9&output=html&source=placeapi_v2","1","","",""
859,"福春香茶庄(马连道茶城顺义总经销李遂分店)","李遂镇政府对面","","购物;商铺","http://api.map.baidu.com/place/detail?uid=465cf95facfb90ee7ab55c7b&output=html&source=placeapi_v2","4","","",""
860,"三福茶庄","东方太阳城内东方太阳城嘉宾国际酒店","","美食;茶座","http://api.map.baidu.com/place/detail?uid=5851a348b13dc4c103ff2d20&output=html&source=placeapi_v2","1","","",""
861,"吴裕泰茶庄","北京市昌平区阳坊镇温南路世纪华联底商","(010)69766378","购物;商铺","http://api.map.baidu.com/place/detail?uid=c18126c96f061c77d8eced90&output=html&source=placeapi_v2","1","","",""
862,"西贯市春莉茶庄","北京昌平区温南路","","购物;商铺","http://api.map.baidu.com/place/detail?uid=7fd72311575681e25cbe865b&output=html&source=placeapi_v2","6","","",""
863,"德利茶庄","阳坊镇阳坊村新华书店对面","(010)69762996","购物;商铺","http://api.map.baidu.com/place/detail?uid=7aea43b7de0c62f87c29bd1c&output=html&source=placeapi_v2","5","","",""
864,"品源茶庄","北京市昌平区","13552319633","购物;商铺","http://api.map.baidu.com/place/detail?uid=d2a896d31c90e3746f3e1b77&output=html&source=placeapi_v2","2","","",""
865,"吴裕泰茶庄(北街店)","北京市昌平区北街家园八区5号楼1层104","(010)80766796","购物;商铺","http://api.map.baidu.com/place/detail?uid=45b09962a106c89521026256&output=html&source=placeapi_v2","4","","5",""
866,"吴裕泰茶庄（沙河店）","北京市昌平区沙河镇松兰堡村新城公寓3号楼西侧底商（第一间1层）","010-60739253","购物;商铺","http://api.map.baidu.com/place/detail?uid=3b403416f938b2e5eaf853de&output=html&source=placeapi_v2","4","","4",""
867,"福茗轩茶庄","百沙路","15810291686","购物;商铺","http://api.map.baidu.com/place/detail?uid=e2ad5a40e93fc5d73a04b18a&output=html&source=placeapi_v2","2","","",""
868,"福春茶庄","北京昌平区秦上路","","购物;商铺","http://api.map.baidu.com/place/detail?uid=89fd4ea3ac699a47e5e96508&output=html&source=placeapi_v2","4","","",""
869,"君宝烟酒店茶庄","顺沙路8号附近","","购物;便利店","http://api.map.baidu.com/place/detail?uid=3f92e450fbdf983509b93a1b&output=html&source=placeapi_v2","6","","",""
870,"吴裕泰茶庄","高丽营镇集贸市场北门旁","(010)69455295","购物;商铺","http://api.map.baidu.com/place/detail?uid=3da907f3eb9f0853b220a8bb&output=html&source=placeapi_v2","13","","",""
871,"天地春园茶庄","北京近郊高白路","13716263851","购物;商铺","http://api.map.baidu.com/place/detail?uid=75fd21003b64cb996e4760ba&output=html&source=placeapi_v2","15","","",""
872,"吴裕泰茶庄","乾安路佳和宜园12号楼底商足尚轩旁","(010)59749338","购物;商铺","http://api.map.baidu.com/place/detail?uid=16be4e7708219891b2077d87&output=html&source=placeapi_v2","8","","",""
873,"熙园轩茶庄","顺安北路佳和宜园31号底商","(010)59759166","美食;茶座","http://api.map.baidu.com/place/detail?uid=0374d1cf0fc2f3a4df1e5259&output=html&source=placeapi_v2","8","","5",""
874,"吴裕泰茶庄","北京市顺义区双兴南区49号楼","010-69425897","购物;商铺","http://api.map.baidu.com/place/detail?uid=9ee392b87519753cbbbd63d0&output=html&source=placeapi_v2","5","","3",""
875,"圣回味茶庄","西辛北区5-4-101号","13810672070","美食;茶座","http://api.map.baidu.com/place/detail?uid=d6ee87244bb757e0a9f0cd83&output=html&source=placeapi_v2","7","","",""
876,"吴裕泰茶庄","站前北街国泰谊宾商城1层","(010)60416324","购物;商铺","http://api.map.baidu.com/place/detail?uid=6ea69e0522d716fba4c756ca&output=html&source=placeapi_v2","9","","4",""
877,"福春香茶庄(顺义总经销)","义宾北区甲1-8号","(010)69433073","购物;商铺","http://api.map.baidu.com/place/detail?uid=16b3288fa714346b7bf796ed&output=html&source=placeapi_v2","4","","",""
878,"滋香亭茶庄","北京市顺义区马坡佳和宜园13号楼105","","购物;商铺","http://api.map.baidu.com/place/detail?uid=54a73dab6f9452ae9f09f7e4&output=html&source=placeapi_v2","1","","",""
879,"茗香春茶庄","北京市顺义区五百合商业楼4号2","","美食;茶座","http://api.map.baidu.com/place/detail?uid=1aa449dd4d9100ff471a3242&output=html&source=placeapi_v2","3","","",""
880,"云利香茶庄","五百合商业楼3-2","13051423332","购物;商铺","http://api.map.baidu.com/place/detail?uid=b8aabb5b67f9453b6140a91f&output=html&source=placeapi_v2","3","","",""
881,"正志轩茶庄","幸福东街丙19-6号","13811719875","美食;咖啡厅","http://api.map.baidu.com/place/detail?uid=6107b64fb37e2c84cd04ef0f&output=html&source=placeapi_v2","5","","5",""
882,"流水人家茶庄","东兴一区30号楼六单元101室","18600324884","购物","http://api.map.baidu.com/place/detail?uid=bcf9926e382856f231f71d2a&output=html&source=placeapi_v2","38","","5",""
883,"农家春茶庄","双兴南区41521","","购物;商铺","http://api.map.baidu.com/place/detail?uid=0ce65c2d2b5a3d242d473354&output=html&source=placeapi_v2","2","","",""
884,"皖南香茶庄","中山北大街附近","","购物;商铺","http://api.map.baidu.com/place/detail?uid=0f5f089ab499cb024f3a59de&output=html&source=placeapi_v2","4","","",""
885,"芳茗茶庄","乾安路附近","","购物;商铺","http://api.map.baidu.com/place/detail?uid=15a207cb4dbe11b522f0174a&output=html&source=placeapi_v2","5","","",""
886,"双来盛茶庄","中山北大街附近","","购物;商铺","http://api.map.baidu.com/place/detail?uid=663f70f2c9ca528f08f5eb0d&output=html&source=placeapi_v2","5","","",""
887,"瑞庆厚茶庄","河南路4号","","购物","http://api.map.baidu.com/place/detail?uid=d5773c467a3a2ab29d82ead8&output=html&source=placeapi_v2","1","","",""
888,"顺心茶庄","北京近郊前半壁街","","购物;商铺","http://api.map.baidu.com/place/detail?uid=768ffbbf9d30440fc9c3db7c&output=html&source=placeapi_v2","7","","",""
889,"逸香园茶庄","杨镇一街村委会门口(近聚贤食府双阳饺子馆)","(010)61440166","购物;商铺","http://api.map.baidu.com/place/detail?uid=da28f1cf30548f6c36b06c0e&output=html&source=placeapi_v2","2","","",""
890,"宏力茶庄","木北路附近","","购物;商铺","http://api.map.baidu.com/place/detail?uid=5aa663dffcd9d912095cb31c&output=html&source=placeapi_v2","2","","",""
891,"福泰茶庄(杨镇晚霞公寓西南)","木北路(杨镇晚霞公寓西南)","","购物;商铺","http://api.map.baidu.com/place/detail?uid=857ffa29dcf21d4a35b06c34&output=html&source=placeapi_v2","2","","",""
892,"一品香茶庄(温南路)","南口镇南大街13号","(010)69781846","购物;商铺","http://api.map.baidu.com/place/detail?uid=b703e96b46b1b3fa8f1a8910&output=html&source=placeapi_v2","7","","",""
893,"华萍宏力茶庄(昌平总店)","鼓楼南街35之1-3","(010)80100082","美食;茶座","http://api.map.baidu.com/place/detail?uid=f42490c145e284a64afc8dc7&output=html&source=placeapi_v2","4","","",""
894,"万众香茶庄(昌平店)","鼓楼西街16-3号","(010)89786788","购物;商铺","http://api.map.baidu.com/place/detail?uid=181653345970ca07fb2d610e&output=html&source=placeapi_v2","11","","5",""
895,"香品源茶庄","昌平区鼓楼西楼12号楼23号","13311512116,18911596861","购物;商铺","http://api.map.baidu.com/place/detail?uid=e68223c7f489c916f4e73be1&output=html&source=placeapi_v2","1","","",""
896,"滴水香闽东茶庄","北京市昌平区","","美食","http://api.map.baidu.com/place/detail?uid=c686c75feb5cf2ad2fb17ecb&output=html&source=placeapi_v2","1","","",""
897,"富贵绿园茶庄","北京昌平区水南路9号","13701358468","购物;商铺","http://api.map.baidu.com/place/detail?uid=2c60df9dadd6ca73bca82224&output=html&source=placeapi_v2","3","","",""
898,"宏阳茶庄","西环路与西关路交叉口西北角","","购物;商铺","http://api.map.baidu.com/place/detail?uid=12990ba7470d783d9e9d68a2&output=html&source=placeapi_v2","8","","",""
899,"福寿茶庄","昌流路附近","(010)56259079","购物","http://api.map.baidu.com/place/detail?uid=acd4da1af969ea8049fc8d50&output=html&source=placeapi_v2","1","","",""
900,"北京盛兴福寿茶庄","水南路","(010)89746008","购物;商铺","http://api.map.baidu.com/place/detail?uid=3fed9799ba39c637095cb3e2&output=html&source=placeapi_v2","6","","",""
901,"张一元茶庄昌平分店","昌平区鼓楼东街38号","(010)89701297","购物;商铺","http://api.map.baidu.com/place/detail?uid=5b25f44626fb18f3102935d5&output=html&source=placeapi_v2","8","","4",""
902,"茗青阁茶楼","北京市昌平区龙水路28号","18007966678","美食;茶座","http://api.map.baidu.com/place/detail?uid=46d221c11fa45bda704b87e5&output=html&source=placeapi_v2","21","","5",""
903,"张一元茶庄昌平南环里分店","城北街道南环里26号楼底商","(010)89701297","购物;商铺","http://api.map.baidu.com/place/detail?uid=38f15e062e9bf7de2cb96dab&output=html&source=placeapi_v2","8","","",""
904,"吴裕泰茶庄","北京市昌平区平镇南环里24号楼一层二号西半部","010-80105181","购物;商铺","http://api.map.baidu.com/place/detail?uid=764672e58047e6ad94ec8410&output=html&source=placeapi_v2","7","","",""
905,"张一元茶庄(昌平府学路分店)","昌平区府学路18号临街房第A109号","(010)89742678","购物;商铺","http://api.map.baidu.com/place/detail?uid=e09bdace247a152c14c8f61e&output=html&source=placeapi_v2","8","","",""
906,"道香阁茶楼","龙水路28-4底商","13601033016","美食;茶座","http://api.map.baidu.com/place/detail?uid=b2fd8c76689ae3ab2cb908fe&output=html&source=placeapi_v2","6","","",""
907,"吴裕泰茶庄","昌平区东关宁馨苑小区13号楼底商","(010)69727533","购物;商铺","http://api.map.baidu.com/place/detail?uid=93df0dc3f6bba32b882fb50f&output=html&source=placeapi_v2","7","","5",""
908,"吴裕泰茶庄(振兴路)","振兴路世涛天朗小区南门西侧","","购物;商铺","http://api.map.baidu.com/place/detail?uid=9951202a6a6e8b3dcae33ce7&output=html&source=placeapi_v2","1","","",""
909,"德盛轩茶庄","北京市昌平区南环里24号","13810277098","购物;商铺","http://api.map.baidu.com/place/detail?uid=ae9a3b25e01d6c3c1f5800cf&output=html&source=placeapi_v2","1","","",""
910,"碧龙泉茶庄","北京市昌平区南环东路","","购物;商铺","http://api.map.baidu.com/place/detail?uid=237644006ca01f27dbeced72&output=html&source=placeapi_v2","2","","",""
911,"庭盛楼茶莊","北京市昌平区府学路16号金五星市场6层","","购物","http://api.map.baidu.com/place/detail?uid=7dee4f2a1a1b64b29de3211a&output=html&source=placeapi_v2","1","","0",""
912,"沁春茶庄","北京昌平区中山口路1号","18911991909","购物;商铺","http://api.map.baidu.com/place/detail?uid=d604c4c89341f7336268582d&output=html&source=placeapi_v2","1","","",""
913,"芳香茶庄","北城根小区10号楼","15010251103","购物;商铺","http://api.map.baidu.com/place/detail?uid=ddfe904f7cf408492b11d196&output=html&source=placeapi_v2","4","","",""
914,"清香茶庄","北京市昌平区","","购物","http://api.map.baidu.com/place/detail?uid=66f5763657aa2f98213bf25a&output=html&source=placeapi_v2","1","","0",""
915,"碧龙泉茶莊","北京市昌平区","","购物","http://api.map.baidu.com/place/detail?uid=a73b185546ff3a181894c679&output=html&source=placeapi_v2","1","","0",""
916,"温馨茶庄","清秀园北区8","","购物;商铺","http://api.map.baidu.com/place/detail?uid=b3e7dab32586935fc03644ed&output=html&source=placeapi_v2","3","","",""
917,"昌盛雅泰茶庄","昌盛园二区底商","","购物;商铺","http://api.map.baidu.com/place/detail?uid=407b5867bfca7d36a7c75686&output=html&source=placeapi_v2","11","","",""
918,"吴裕泰茶庄","兴寿镇兴寿村587号(桂林医院北)","010-61727026","购物;商铺","http://api.map.baidu.com/place/detail?uid=d146b3889b65a5de74026908&output=html&source=placeapi_v2","3","","",""
919,"春子茶庄","兴寿镇兴寿村567号","","购物;商铺","http://api.map.baidu.com/place/detail?uid=d46563d7e56fb3ce71455b2e&output=html&source=placeapi_v2","1","","",""
920,"洺缘香茶庄","昌金路附近","","购物;商铺","http://api.map.baidu.com/place/detail?uid=c862cb51bdc42afa2d4733a7&output=html&source=placeapi_v2","3","","",""
921,"百茗香茶庄","牛小路北50米","","美食","http://api.map.baidu.com/place/detail?uid=3b07168e254422b89e9d6879&output=html&source=placeapi_v2","1","","",""
922,"香茗茶庄(牛栏山镇人民政府西北)","牛栏山市场f栋","13716187274","购物;商铺","http://api.map.baidu.com/place/detail?uid=6914206ecd1f9ebc25e0a042&output=html&source=placeapi_v2","4","","",""
923,"李维军茶庄","忠义路29附近","","购物;商铺","http://api.map.baidu.com/place/detail?uid=afa003c7f5eadd0145572633&output=html&source=placeapi_v2","1","","",""
924,"三鑫茶庄","北京近郊顺密路","(010)60489309","购物;商铺","http://api.map.baidu.com/place/detail?uid=bba8738846d6a6a0bda822b5&output=html&source=placeapi_v2","9","","1",""
925,"李记茶庄","北小营","(010)60488594","购物;商铺","http://api.map.baidu.com/place/detail?uid=7388dffdfb3784ebd2ff23b5&output=html&source=placeapi_v2","2","","5",""
926,"吴裕泰茶庄南口店","北京市昌平区南口镇东大街5号院鹿角家园","010-69776179","购物;商铺","http://api.map.baidu.com/place/detail?uid=5fa58b1ce8ebf9f028d7ab39&output=html&source=placeapi_v2","4","","",""
927,"秦城雅泰茶庄","兴寿镇世纪华联超市","","购物;商铺","http://api.map.baidu.com/place/detail?uid=f9fd6062e9658b1f0f0e6b08&output=html&source=placeapi_v2","5","","",""
928,"福成茶庄","府前街11号附近","","购物","http://api.map.baidu.com/place/detail?uid=38ffd68e188bdb363010af22&output=html&source=placeapi_v2","2","","",""
929,"玖号茶庄","人民街与前西路交叉口北150米","","购物;商铺","http://api.map.baidu.com/place/detail?uid=76caf511ad97a1dffa42b20f&output=html&source=placeapi_v2","2","","",""
